X,Y,Z,labels
-0.262632876764551,-0.687833721783482,0.0611718714292058,3
-0.262632876764551,0.0646938892171966,0.182863925482909,3
0.774852825506431,0.342396881810369,-0.0400404377578688,1
-0.262632876764551,-0.396389131486668,0.448539127709127,3
-0.0269284343960449,0.31000677570306,-0.403737308004203,2
0.74173106833941,0.568881446028436,-0.0400404377578688,1
-0.262632876764551,-0.706814337350233,-0.0170057148450574,3
-0.0783771708555931,0.31000677570306,-0.560716059621387,2
-0.262632876764551,0.0199499186103374,-0.0678906688035288,3
-0.262632876764551,0.141635939633553,0.0003017782479367,3
-0.262632876764551,-0.378613940598823,0.623904931050635,3
-0.262632876764551,-0.667107869238395,-0.0356385076133836,3
0.265199627489777,0.31000677570306,-0.683727518252043,2
-0.262632876764551,-0.0996552106469108,0.461582725530522,3
-0.262632876764551,-0.0056394740556483,0.431243718668252,3
0.887249526818097,0.336843645164432,-0.0400404377578688,1
-0.262632876764551,0.149492240690042,0.518392811084822,3
0.0195905965098376,0.31000677570306,-0.624956451910492,2
0.781287646228592,0.0034257565104392,-0.0400404377578688,1
0.978068716778959,0.365143775580409,-0.0400404377578688,1
-0.262632876764551,-0.755780289858837,0.359015234191463,3
-0.262632876764551,-0.0299095101210662,0.57276805309147,3
-0.262632876764551,0.146367616658678,0.640996374485255,3
-0.0248175334008956,0.31000677570306,-0.0889163017939282,2
0.948437427571561,0.612995744565669,-0.0400404377578688,1
-0.262632876764551,-0.730298778092882,-0.185546685431908,3
-0.019588053398966,0.31000677570306,-0.132706759728479,2
-0.262632876764551,0.1168142950749,0.475154051599229,3
-0.262632876764551,-0.0248840916781636,0.0790970424954305,3
-0.262632876764551,-0.348490707530709,0.512275791937808,3
-0.262632876764551,-0.720433699775004,0.0957207881351989,3
-0.262632876764551,0.130325584694098,-0.287550538199048,3
0.921804482551625,0.369299688002158,-0.0400404377578688,1
0.799266892678416,0.238552031199271,-0.0400404377578688,1
0.89452383833518,0.0508324165171289,-0.0400404377578688,1
-0.262632876764551,-0.633044677454136,-0.30368856491413,3
-0.262632876764551,0.0965921885813816,0.190462179552494,3
-0.262632876764551,-0.515250668746725,0.565847417491853,3
0.217289311387242,0.31000677570306,-0.662258073709764,2
-0.262632876764551,-0.0067189007519177,0.317197865084475,3
0.869822068772954,0.463885150169261,-0.0400404377578688,1
-0.138065809559603,0.31000677570306,-0.403137615178518,2
0.286951005261932,0.31000677570306,-0.537681421481767,2
-0.262632876764551,-0.780931910000478,-0.14280572892312,3
-0.262632876764551,-0.0046380149829986,-0.175267810788381,3
-0.102203395369132,0.31000677570306,-0.445182932087504,2
-0.294540857104556,0.31000677570306,-0.562557147421068,2
-0.262632876764551,0.003434065864696,0.507862012440601,3
-0.262632876764551,0.155255392014047,-0.0721485250475928,3
-0.262632876764551,-0.449103233121859,0.470926120625672,3
-0.230354432252184,0.31000677570306,-0.701802621520261,2
-0.262632876764551,-0.795240872997516,0.132530669973395,3
-0.0755285369793412,0.31000677570306,-0.541795378554325,2
-0.262632876764551,-0.0002361276323676,0.203403833551574,3
-0.262632876764551,-0.70960897980156,0.324568165355013,3
-0.262632876764551,0.0287295372014586,0.509283306866435,3
-0.145250261306491,0.31000677570306,-0.264437896453519,2
-0.300399907226292,0.31000677570306,-0.668207151519046,2
-0.262632876764551,-0.675983566538693,-0.158907881295883,3
-0.262632876764551,-0.0084641317332053,0.157820288191117,3
-0.262632876764551,-0.16565275604912,0.497331123840657,3
-0.262632876764551,0.109563773848017,0.649206441414933,3
0.698186579336692,0.482517948934635,-0.0400404377578688,1
0.868928586553106,0.0429103218448617,-0.0400404377578688,1
-0.0847580001528285,0.31000677570306,-0.198572346082144,2
-0.0296451152208004,0.31000677570306,-0.500445749221526,2
0.0537496870918281,0.31000677570306,-0.558431202249164,2
-0.262632876764551,0.047314383569443,0.194959965700856,3
0.036442289951605,0.31000677570306,-0.727194129586864,2
0.96850945793393,0.536881202841937,-0.0400404377578688,1
-0.262632876764551,-0.741159462364368,-0.178782069038205,3
-0.0490396230659722,0.31000677570306,-0.106757466208998,2
-0.262632876764551,0.170199880199752,0.291068666116108,3
0.135453615668034,0.31000677570306,-0.569327850818692,2
-0.262632876764551,-0.180159561666204,0.473726802104534,3
-0.0742512736600738,0.31000677570306,-0.003260432399277,2
-0.262632876764551,0.0474584146760101,0.523196410708983,3
0.379635307197556,0.31000677570306,-0.507918041290764,2
-0.262632876764551,-0.721591094094893,0.0474206459086613,3
-0.262632876764551,-0.264472092264544,0.566297178115544,3
-0.262632876764551,0.0737255157676863,0.354355569721097,3
0.83276639791437,0.522824157848544,-0.0400404377578688,1
0.0034464468085448,0.31000677570306,-0.439005978440802,2
-0.302198949721059,0.31000677570306,-0.655529397625911,2
-0.262632876764551,-0.764601905778487,-0.0047477063493836,3
-0.405084344585084,0.31000677570306,-0.610983317615483,2
-0.262632876764551,-0.491670233253574,0.538632848752452,3
0.805869540794392,0.234779899876941,-0.0400404377578688,1
-0.161772159076716,0.31000677570306,-0.0818098116736122,2
0.331125244295902,0.31000677570306,-0.607768905778502,2
0.975472096859124,0.651418820374982,-0.0400404377578688,1
-0.262632876764551,0.096082493458001,0.298534961137148,3
0.725371138846912,0.689835947112482,-0.0400404377578688,1
-0.262632876764551,-0.641476563202555,0.594831103455513,3
0.0057553703351861,0.31000677570306,-0.679781454540832,2
-0.0195161307999298,0.31000677570306,-0.466844264180969,2
-0.262632876764551,-0.347519167731519,0.692888922496682,3
-0.0691118333397863,0.31000677570306,0.0003557696728616,2
-0.0835945728024521,0.31000677570306,-0.182218365661458,2
-0.262632876764551,-0.672925011987325,0.371908845837431,3
0.963112150538184,0.266696226368008,-0.0400404377578688,1
-0.19991933468664,0.31000677570306,-0.408930781728753,2
-0.0148025648603617,0.31000677570306,-0.411947290975206,2
-0.262632876764551,-0.608612673110991,0.116074841683166,3
-0.262632876764551,-0.011306726581922,0.685548541499603,3
-0.262632876764551,-0.621638333761227,-0.110595661014275,3
-0.154395723825871,0.31000677570306,-0.42788143004566,2
0.364816733035812,0.31000677570306,-0.571528743519098,2
-0.262632876764551,-0.487160459005864,0.502146807516937,3
0.610581687268895,0.675778806166319,-0.0400404377578688,1
-0.262632876764551,-0.118959672813392,0.684007186168849,3
-0.379794912275857,0.31000677570306,-0.518706754986828,2
-0.262632876764551,-0.763054691331643,0.269719186525978,3
0.557519858788051,0.625025805259344,-0.0400404377578688,1
-0.217622596978401,0.31000677570306,-0.627799046759208,2
-0.262632876764551,-0.32863454691527,0.579508693286478,3
0.342987387640038,0.31000677570306,-0.47628964507777,2
-0.262632876764551,0.100262382078445,0.163643380011859,3
-0.011060268852816,0.31000677570306,-0.429446671619386,2
-0.262632876764551,-0.0306891563720232,-0.118799604957743,3
-0.262632876764551,-0.298151502949384,0.595412913083473,3
-0.262632876764551,0.154673588383136,0.383597128757264,3
0.914613985780154,0.44521034807831,-0.0400404377578688,1
-0.262632876764551,-0.645572541124615,0.214288494021755,3
-0.262632876764551,-0.351327353307614,0.571016962994093,3
-0.123948734113751,0.31000677570306,-0.200593339330711,2
-0.0412975237983141,0.31000677570306,-0.270650856377601,2
-0.262632876764551,-0.62426497490434,0.0970581718626494,3
0.973043298336057,0.398445342243545,-0.0400404377578688,1
0.0038362669354995,0.31000677570306,-0.131141518154753,2
-0.087528672402509,0.31000677570306,-0.381320347837814,2
-0.262632876764551,-0.434716302501201,0.489768834069114,3
-0.262632876764551,-0.0965127453971587,0.524737676084015,3
0.0131976891575316,0.31000677570306,-0.481914852299129,2
-0.370229614403292,0.31000677570306,-0.713460883216816,2
-0.262632876764551,-0.415651680283295,0.46978666947399,3
0.16957079288017,0.31000677570306,-0.66657595440924,2
-0.262632876764551,0.0472364159458234,-0.104790506364692,3
-0.262632876764551,-0.35088958078327,0.654543718358218,3
-0.262632876764551,0.14976804493666,-0.15491979626795,3
-0.40198388266091,0.31000677570306,-0.665526476971671,2
-0.262632876764551,0.0817135899642258,-0.0349428680135815,3
-0.0384607820686387,0.31000677570306,-0.332156558706212,2
0.774540967006048,0.315901928869465,-0.0400404377578688,1
-0.1286685189923,0.31000677570306,-0.398561861406536,2
-0.262246692588833,0.31000677570306,-0.569789593544683,2
-0.271152405115362,0.31000677570306,-0.719925695177014,2
-0.262632876764551,0.0366277456307536,0.0277083304912946,3
-0.154473685452443,0.31000677570306,-0.287082756445522,2
-0.262632876764551,0.0522019898447597,-0.165306647764278,3
-0.0026823745293221,0.31000677570306,-0.286051276149594,2
-0.214162324156453,0.31000677570306,-0.666815842334201,2
-0.0016150258881226,0.31000677570306,-0.42348562969895,2
-0.262632876764551,-0.713998789097121,0.405096582528724,3
-0.262632876764551,-0.0831573790311037,0.632588644846977,3
-0.262632876764551,-0.0201524086559903,-0.085863786270095,3
0.102277867076088,0.31000677570306,-0.638725656581533,2
-0.179169601895629,0.31000677570306,-0.355203232921565,2
0.64258796948293,0.645835568502815,-0.0400404377578688,1
-0.262632876764551,-0.466974412763159,0.686909805472978,3
0.282609148363761,0.31000677570306,-0.501441217243026,2
-0.262632876764551,0.0150743903900913,0.516215840609677,3
0.875447234014975,0.367056743999789,-0.0400404377578688,1
-0.262632876764551,0.132406470463017,0.683875413028798,3
-0.0926141212978715,0.31000677570306,-0.572860088219013,2
-0.262632876764551,-0.573835814600047,0.591586790336218,3
-0.262632876764551,0.0531256672022837,0.270276924002472,3
-0.262632876764551,-0.671617733441828,0.588546172956009,3
0.975807925561154,0.618854890640177,-0.0400404377578688,1
0.935375802623283,0.24829128544891,-0.0400404377578688,1
-0.262632876764551,-0.82427855638315,0.564330218271239,3
-0.262632876764551,0.114187474020341,-0.289415602197424,3
0.192851268016562,0.31000677570306,-0.63859372751823,2
-0.262632876764551,0.0834467428904428,-0.197840652228576,3
-0.262632876764551,0.147453082382483,0.268795599124177,3
0.737611204174377,0.564053864208531,-0.0400404377578688,1
0.787668475525827,0.585943054148272,-0.0400404377578688,1
-0.0582390710132296,0.31000677570306,-0.570413310545449,2
-0.262632876764551,-0.631293497401036,0.269473307549868,3
-0.262632876764551,-0.690316505734426,0.578195375713446,3
-0.262632876764551,-0.789327741495132,-0.102229754790129,3
-0.262632876764551,-0.659311778545812,0.42861094854188,3
-0.174329942020654,0.31000677570306,-0.146727840423829,2
-0.0946831089231665,0.31000677570306,-0.0517226328592643,2
0.914715929602469,0.572923426528523,-0.0400404377578688,1
-0.262632876764551,-0.0056455130831833,0.257653167531309,3
0.90251191253172,0.383518701273277,-0.0400404377578688,1
-0.262632876764551,-0.463592101567783,0.689614594151157,3
0.975825862732313,0.277880661286454,-0.0400404377578688,1
0.620842630738311,0.702645648060066,-0.0400404377578688,1
-0.262632876764551,-0.740014062140874,0.168405072263214,3
-0.262632876764551,0.188514961348654,0.542848785629613,3
0.882074038241092,0.328783648368856,-0.0400404377578688,1
-0.262632876764551,-0.686430358531759,-0.144646864699187,3
-0.185910242090637,0.31000677570306,-0.510017002162952,2
-0.262632876764551,-0.64684385537207,0.29424114659209,3
-0.262632876764551,-0.143415653355232,0.505643038639878,3
-0.262632876764551,-0.803474826170166,0.189364725729341,3
-0.262632876764551,-0.552264432232502,0.597295956232346,3
-0.0107244341537384,0.31000677570306,-0.583618786688847,2
-0.262632876764551,-0.0223173010760646,0.270660711098939,3
0.742948481117663,0.527555744917947,-0.0400404377578688,1
-0.311248513442708,0.31000677570306,-0.515504301263954,2
0.0573239817911603,0.31000677570306,-0.523360470385382,2
-0.262632876764551,-0.701644881803716,0.168507010088481,3
-0.262632876764551,0.183021575243732,-0.171495679466051,3
-0.262632876764551,0.0294791682261856,0.203223934099736,3
-0.262632876764551,-0.268136246734073,0.503646069566391,3
0.995844087578251,0.483609447688927,-0.0400404377578688,1
-0.262632876764551,-0.82457238775665,0.234288595788039,3
-0.51442249734243,0.31000677570306,-0.681898418551709,2
-0.262632876764551,-0.398500122437541,0.551154667398347,3
0.576248550354108,0.567957858626635,-0.0400404377578688,1
-0.262632876764551,-0.551023037258506,0.554123176271025,3
-0.262632876764551,0.175783132071919,0.437588589664493,3
-0.262632876764551,-0.817070080461182,0.455831562305865,3
-0.262632876764551,0.10709910098263,-0.0626792159284819,3
-0.262632876764551,-0.657626572019937,-0.0791650594449414,3
-0.262632876764551,-0.832146659630492,0.538255010727796,3
-0.262632876764551,-0.0962728994515351,0.481948677222114,3
-0.437168588425691,0.31000677570306,-0.592422465437338,2
0.244551832524033,0.31000677570306,-0.479204210501909,2
-0.262632876764551,-0.686358435932723,0.109579990508545,3
-0.262632876764551,0.0684480833683671,0.440179260512516,3
-0.262632876764551,0.165366259352312,0.667707287128811,3
-0.262632876764551,-0.829316052881123,-0.0512668332080374,3
-0.262632876764551,-0.693734775230796,-0.118637630682968,3
-0.262632876764551,-0.0739938893848403,0.551328533819698,3
-0.0812737571292348,0.31000677570306,-0.16206224468926,2
-0.262632876764551,-0.773903387503782,0.443009867261885,3
-0.262632876764551,-0.785015899823191,-0.067554834104451,3
0.779140690979677,0.572653571353718,-0.0400404377578688,1
-0.262632876764551,-0.86054867989535,0.643359283439773,3
-0.262632876764551,0.085461745087861,-0.257877113731012,3
-0.262632876764551,0.0961004306291607,0.508557652040403,3
0.204953341264997,0.31000677570306,-0.584638296876573,2
-0.262632876764551,-0.783618575599004,-0.151153614017432,3
0.8998012707345,0.542374498991136,-0.0400404377578688,1
-0.262632876764551,-0.552822169708995,0.410829724623548,3
-0.146077859954838,0.31000677570306,-0.195435829904204,2
-0.262632876764551,-0.644415056849003,-0.149606399570588,3
-0.262632876764551,-0.696019722558742,-0.329158034607304,3
-0.262632876764551,-0.705291099102084,-0.0642324694028608,3
-0.262632876764551,0.0055330687162209,0.64581809718907,3
0.813072109623885,0.349569435413632,-0.0400404377578688,1
-0.559532311877549,0.31000677570306,-0.661778321848035,2
-0.141190247682473,0.31000677570306,-0.390543819960152,2
-0.262632876764551,-0.779660499800252,0.3963948416055,3
0.860142934931497,0.660888129494093,-0.0400404377578688,1
0.226308859882662,0.31000677570306,-0.609106241529567,2
-0.262632876764551,0.11094919992858,-0.0559924712056276,3
-0.262632876764551,0.102751205056924,0.577043840509646,3
-0.262632876764551,-0.78268903912539,0.181868415482071,3
-0.262632876764551,-0.59757217934339,-0.296264225242282,3
0.935201936201932,0.106449053497774,-0.0400404377578688,1
-0.262632876764551,-0.0372619691732157,0.519202376609238,3
-0.0670247286318858,0.31000677570306,-0.459635836235386,2
0.970980349738297,0.312357745349133,-0.0400404377578688,1
-0.262632876764551,-0.761675394234339,0.551082744799311,3
-0.262632876764551,-0.792188363470732,-0.231759992817714,3
-0.262632876764551,-0.630483925879572,0.305329682712804,3
-0.262632876764551,-0.785879456772532,-0.172575106162321,3
-0.0071682625340595,0.31000677570306,-0.558035385074011,2
-0.262632876764551,-0.714232685970932,0.456077441281975,3
-0.0098909823863504,0.31000677570306,-0.397128578881354,2
0.132377123945506,0.31000677570306,-0.578125490539648,2
-0.262632876764551,0.145833945336603,0.549691369646936,3
-0.262632876764551,-0.549985523932091,0.55757750002116,3
-0.262632876764551,0.169024554705751,-0.0427930400868121,3
0.297056019481156,0.31000677570306,-0.547882382475108,2
-0.262632876764551,-0.81325000273851,0.295440538240509,3
